date,tournament,surface,round,winner,loser,pin_winner_odds,pin_loser_odds,model_winner_prob,model_winner_odds,model_loser_odds,model_pick,model_pick_prob,model_pick_odds,pin_pick_odds,clv_pick,model_correct,pick_won
2025-02-21,Dubai Duty Free Tennis Championships,Hard,Semifinals,Andreeva M.,Rybakina E.,1.95,1.95,0.435,2.2988505747126435,1.7699115044247788,Rybakina E.,0.565,1.7699115044247788,1.95,5.2179487179487065,False,False
2025-02-21,Dubai Duty Free Tennis Championships,Hard,Semifinals,Tauson C.,Muchova K.,2.32,1.68,0.405,2.4691358024691357,1.680672268907563,Muchova K.,0.595,1.680672268907563,1.68,-0.023809523809525945,False,False
2025-02-22,Dubai Duty Free Tennis Championships,Hard,The Final,Andreeva M.,Tauson C.,1.64,2.32,0.698,1.4326647564469914,3.3112582781456954,Andreeva M.,0.698,1.4326647564469914,1.64,8.824390243902435,True,True
2025-02-24,ATX Open,Hard,1st Round,Tomljanovic A.,Volynets K.,2.39,1.59,0.418,2.3923444976076556,1.7182130584192439,Volynets K.,0.5820000000000001,1.7182130584192439,1.59,-4.69308176100628,False,False
2025-02-25,ATX Open,Hard,1st Round,Birrell K.,Yuan Y.,1.88,1.99,0.45899999999999996,2.178649237472767,1.8484288354898335,Yuan Y.,0.541,1.8484288354898335,1.99,3.848743718592973,False,False
2025-02-25,ATX Open,Hard,1st Round,Blinkova A.,Uchijima M.,1.85,2.03,0.539,1.8552875695732838,2.1691973969631237,Blinkova A.,0.539,1.8552875695732838,1.85,-0.1540540540540425,True,True
2025-02-25,ATX Open,Hard,1st Round,Maria T.,Bondar A.,1.73,2.2,0.439,2.277904328018223,1.7825311942959,Bondar A.,0.561,1.7825311942959,2.2,10.645454545454552,False,False
2025-02-25,ATX Open,Hard,1st Round,Bucsa C.,Pera B.,1.88,2.0,0.618,1.6181229773462784,2.6178010471204187,Bucsa C.,0.618,1.6181229773462784,1.88,8.608510638297872,True,True
2025-02-25,ATX Open,Hard,1st Round,Dolehide C.,Zakharova A.,1.84,2.04,0.5529999999999999,1.8083182640144668,2.237136465324385,Dolehide C.,0.5529999999999999,1.8083182640144668,1.84,0.9521739130434748,True,True
2025-02-25,ATX Open,Hard,1st Round,Gracheva V.,Stearns P.,3.1,1.4,0.456,2.1929824561403506,1.838235294117647,Stearns P.,0.544,1.838235294117647,1.4,-17.028571428571425,False,False
2025-02-26,ATX Open,Hard,1st Round,Shnaider D.,Prozorova T.,1.47,2.76,0.647,1.5455950540958268,2.8328611898017,Shnaider D.,0.647,1.5455950540958268,1.47,-3.3272108843537374,True,True
2025-02-26,ATX Open,Hard,1st Round,Cirstea S.,Siegemund L.,1.6,2.45,0.72,1.3888888888888888,3.571428571428571,Cirstea S.,0.72,1.3888888888888888,1.6,9.499999999999996,True,True
2025-02-26,ATX Open,Hard,1st Round,Lamens S.,Rakhimova K.,1.56,2.56,0.39399999999999996,2.5380710659898478,1.6501650165016502,Rakhimova K.,0.606,1.6501650165016502,2.56,21.537499999999998,False,False
2025-02-26,ATX Open,Hard,1st Round,Kessler M.,Golubic V.,1.35,3.33,0.5710000000000001,1.7513134851138352,2.331002331002331,Kessler M.,0.5710000000000001,1.7513134851138352,1.35,-16.974074074074064,True,True
2025-02-26,ATX Open,Hard,2nd Round,Blinkova A.,Maria T.,1.44,2.94,0.511,1.9569471624266144,2.044989775051125,Blinkova A.,0.511,1.9569471624266144,1.44,-18.34444444444444,True,True
2025-02-27,ATX Open,Hard,2nd Round,Cirstea S.,Shnaider D.,2.73,1.5,0.5710000000000001,1.7513134851138352,2.331002331002331,Cirstea S.,0.5710000000000001,1.7513134851138352,2.73,20.469963369963377,True,True
2025-02-27,ATX Open,Hard,2nd Round,Kessler M.,Bucsa C.,1.41,3.08,0.529,1.8903591682419658,2.1231422505307855,Kessler M.,0.529,1.8903591682419658,1.41,-18.021985815602836,True,True
2025-02-27,ATX Open,Hard,2nd Round,Minnen G.,Lamens S.,1.98,1.89,0.637,1.5698587127158556,2.7548209366391188,Minnen G.,0.637,1.5698587127158556,1.98,13.194949494949492,True,True
2025-02-28,ATX Open,Hard,2nd Round,Dolehide C.,Gracheva V.,1.99,1.88,0.46399999999999997,2.1551724137931036,1.8656716417910446,Gracheva V.,0.536,1.8656716417910446,1.88,0.4085106382978765,False,False
2025-02-28,ATX Open,Hard,Quarterfinals,Pegula J.,Blinkova A.,1.21,5.06,0.848,1.179245283018868,6.578947368421053,Pegula J.,0.848,1.179245283018868,1.21,2.1553719008264416,True,True
2025-03-01,ATX Open,Hard,Quarterfinals,Kessler M.,Cirstea S.,1.7,2.29,0.39799999999999996,2.512562814070352,1.6611295681063123,Cirstea S.,0.602,1.6611295681063123,2.29,16.531877729257637,False,False
2025-03-01,ATX Open,Hard,Quarterfinals,Minnen G.,Dolehide C.,1.89,2.01,0.54,1.8518518518518516,2.1739130434782608,Minnen G.,0.54,1.8518518518518516,1.89,1.0899470899470853,True,True
2025-03-01,ATX Open,Hard,Semifinals,Pegula J.,Tomljanovic A.,1.14,6.68,0.833,1.2004801920768309,5.988023952095809,Pegula J.,0.833,1.2004801920768309,1.14,-4.419298245614045,True,True
2025-03-01,ATX Open,Hard,Semifinals,Kessler M.,Minnen G.,1.52,2.73,0.594,1.6835016835016836,2.463054187192118,Kessler M.,0.594,1.6835016835016836,1.52,-6.389473684210534,True,True
2025-03-02,ATX Open,Hard,The Final,Pegula J.,Kessler M.,1.36,3.48,0.723,1.3831258644536653,3.6101083032490977,Pegula J.,0.723,1.3831258644536653,1.36,-1.2294117647058789,True,True
2025-02-24,Merida Open,Hard,1st Round,Kalinina A.,Jeanjean L.,1.53,2.62,0.519,1.9267822736030829,2.0790020790020787,Kalinina A.,0.519,1.9267822736030829,1.53,-13.459477124183007,True,True
2025-02-24,Merida Open,Hard,1st Round,Joint M.,Grabher J.,1.08,9.35,0.747,1.3386880856760375,3.952569169960474,Joint M.,0.747,1.3386880856760375,1.08,-17.89259259259258,True,True
2025-02-24,Merida Open,Hard,1st Round,Avanesyan E.,Frech M.,1.8,2.09,0.451,2.2172949002217295,1.8214936247723135,Frech M.,0.5489999999999999,1.8214936247723135,2.09,7.053110047846878,False,False
2025-02-25,Merida Open,Hard,1st Round,Saville D.,Kostyuk M.,4.07,1.27,0.289,3.4602076124567476,1.4064697609001406,Kostyuk M.,0.711,1.4064697609001406,1.27,-7.640157480314958,False,False
2025-02-25,Merida Open,Hard,1st Round,Sramkova R.,Sun L.,1.43,2.98,0.46799999999999997,2.1367521367521367,1.8796992481203008,Sun L.,0.532,1.8796992481203008,2.98,19.64295302013423,False,False
2025-02-25,Merida Open,Hard,1st Round,Linette M.,Cocciaretto E.,1.76,2.15,0.525,1.9047619047619047,2.1052631578947367,Linette M.,0.525,1.9047619047619047,1.76,-4.318181818181821,True,True
2025-02-26,Merida Open,Hard,1st Round,Sonmez Z.,Sakkari M.,3.18,1.39,0.43200000000000005,2.3148148148148144,1.7605633802816902,Sakkari M.,0.568,1.7605633802816902,1.39,-15.142446043165481,False,False
2025-02-26,Merida Open,Hard,2nd Round,Saville D.,Kalinina A.,2.24,1.7,0.446,2.242152466367713,1.8050541516245489,Kalinina A.,0.5539999999999999,1.8050541516245489,1.7,-3.423529411764714,False,False
2025-02-26,Merida Open,Hard,2nd Round,Avanesyan E.,Bouzas Maneiro J.,1.45,2.92,0.531,1.8832391713747645,2.1321961620469083,Avanesyan E.,0.531,1.8832391713747645,1.45,-15.865517241379312,True,True
2025-02-27,Merida Open,Hard,2nd Round,Joint M.,Vekic D.,2.15,1.76,0.465,2.150537634408602,1.8691588785046729,Vekic D.,0.535,1.8691588785046729,1.76,-3.31818181818182,False,False
2025-02-27,Merida Open,Hard,2nd Round,Badosa P.,Cristian J.,1.16,5.92,0.527,1.8975332068311195,2.1141649048625792,Badosa P.,0.527,1.8975332068311195,1.16,-33.50689655172414,True,True
2025-02-27,Merida Open,Hard,2nd Round,Sramkova R.,Haddad Maia B.,1.89,1.98,0.49700000000000005,2.0120724346076457,1.9880715705765408,Haddad Maia B.,0.503,1.9880715705765408,1.98,-0.20505050505050804,False,False
2025-02-28,Merida Open,Hard,2nd Round,Navarro E.,Martic P.,1.31,3.68,0.7240000000000001,1.3812154696132595,3.623188405797101,Navarro E.,0.7240000000000001,1.3812154696132595,1.31,-3.935877862595405,True,True
2025-02-28,Merida Open,Hard,Quarterfinals,Avanesyan E.,Joint M.,2.1,1.83,0.49,2.0408163265306123,1.9607843137254901,Joint M.,0.51,1.9607843137254901,1.83,-3.644808743169392,False,False
2025-02-28,Merida Open,Hard,Quarterfinals,Arango E.,Sramkova R.,3.74,1.32,0.449,2.2271714922048997,1.8148820326678765,Sramkova R.,0.551,1.8148820326678765,1.32,-20.657575757575753,False,False
2025-03-01,Merida Open,Hard,Quarterfinals,Navarro E.,Sonmez Z.,1.32,3.77,0.632,1.5822784810126582,2.717391304347826,Navarro E.,0.632,1.5822784810126582,1.32,-12.557575757575757,True,True
2025-03-02,Merida Open,Hard,Semifinals,Navarro E.,Avanesyan E.,1.43,3.07,0.706,1.41643059490085,3.4013605442176873,Navarro E.,0.706,1.41643059490085,1.43,0.6699300699300581,True,True
2025-03-02,Merida Open,Hard,Semifinals,Arango E.,Saville D.,2.17,1.78,0.522,1.9157088122605364,2.092050209205021,Arango E.,0.522,1.9157088122605364,2.17,6.117050691244241,True,True
2025-03-02,Merida Open,Hard,The Final,Navarro E.,Arango E.,1.18,4.65,0.718,1.392757660167131,3.546099290780142,Navarro E.,0.718,1.392757660167131,1.18,-12.945762711864417,True,True
2025-03-05,BNP Paribas Open,Hard,1st Round,Sun L.,Sramkova R.,3.62,1.33,0.54,1.8518518518518516,2.1739130434782608,Sun L.,0.54,1.8518518518518516,3.62,26.375690607734807,True,True
2025-03-05,BNP Paribas Open,Hard,1st Round,Garcia C.,Pera B.,1.93,1.95,0.565,1.7699115044247788,2.2988505747126435,Garcia C.,0.565,1.7699115044247788,1.93,4.686528497409315,True,True
2025-03-05,BNP Paribas Open,Hard,1st Round,Lamens S.,Bouzkova M.,2.45,1.61,0.237,4.219409282700422,1.310615989515072,Bouzkova M.,0.763,1.310615989515072,1.61,14.188198757763981,False,False
2025-03-05,BNP Paribas Open,Hard,1st Round,Linette M.,Stearns P.,2.46,1.61,0.522,1.9157088122605364,2.092050209205021,Linette M.,0.522,1.9157088122605364,2.46,11.549593495934962,True,True
2025-03-05,BNP Paribas Open,Hard,1st Round,Dolehide C.,Rakhimova K.,1.53,2.65,0.493,2.028397565922921,1.9723865877712032,Rakhimova K.,0.507,1.9723865877712032,2.65,12.964150943396223,False,False
2025-03-06,BNP Paribas Open,Hard,1st Round,Krueger A.,Volynets K.,1.58,2.52,0.32799999999999996,3.0487804878048785,1.488095238095238,Volynets K.,0.672,1.488095238095238,2.52,27.517460317460323,False,False
2025-03-06,BNP Paribas Open,Hard,1st Round,Yastremska D.,Yuan Y.,1.52,2.68,0.45299999999999996,2.207505518763797,1.8281535648994514,Yuan Y.,0.547,1.8281535648994514,2.68,17.386567164179112,False,False
2025-03-06,BNP Paribas Open,Hard,1st Round,Kenin S.,Inglis M.,1.22,4.83,0.486,2.05761316872428,1.9455252918287937,Inglis M.,0.514,1.9455252918287937,4.83,30.696066252587993,False,False
2025-03-06,BNP Paribas Open,Hard,1st Round,Kudermetova P.,Liu C.,1.81,2.1,0.434,2.3041474654377883,1.7667844522968197,Liu C.,0.5660000000000001,1.7667844522968197,2.1,8.98095238095239,False,False
2025-03-06,BNP Paribas Open,Hard,1st Round,Bronzetti L.,Kalinina A.,1.8,2.11,0.45899999999999996,2.178649237472767,1.8484288354898335,Kalinina A.,0.541,1.8484288354898335,2.11,6.70663507109005,False,False
2025-03-06,BNP Paribas Open,Hard,1st Round,Tomova V.,Danilovic O.,2.93,1.45,0.397,2.5188916876574305,1.658374792703151,Danilovic O.,0.603,1.658374792703151,1.45,-8.665517241379316,False,False
2025-03-06,BNP Paribas Open,Hard,1st Round,Uchijima M.,Raducanu E.,2.91,1.46,0.259,3.861003861003861,1.349527665317139,Raducanu E.,0.741,1.349527665317139,1.46,5.606849315068496,False,False
2025-03-06,BNP Paribas Open,Hard,1st Round,Cirstea S.,Joint M.,1.83,2.07,0.706,1.41643059490085,3.4013605442176873,Cirstea S.,0.706,1.41643059490085,1.83,15.955191256830602,True,True
2025-03-06,BNP Paribas Open,Hard,1st Round,Kartal S.,Lepchenko V.,1.38,3.27,0.7929999999999999,1.2610340479192939,4.830917874396135,Kartal S.,0.7929999999999999,1.2610340479192939,1.38,6.836231884057953,True,True
2025-03-06,BNP Paribas Open,Hard,1st Round,Bencic B.,Maria T.,1.07,10.98,0.6940000000000001,1.440922190201729,3.2679738562091503,Bencic B.,0.6940000000000001,1.440922190201729,1.07,-24.057943925233637,True,True
2025-03-06,BNP Paribas Open,Hard,1st Round,Cristian J.,Kudermetova V.,3.52,1.34,0.441,2.2675736961451247,1.7889087656529519,Kudermetova V.,0.5589999999999999,1.7889087656529519,1.34,-18.72686567164179,False,False
2025-03-07,BNP Paribas Open,Hard,1st Round,Birrell K.,Golubic V.,2.07,1.83,0.42700000000000005,2.34192037470726,1.7452006980802794,Golubic V.,0.573,1.7452006980802794,1.83,2.6551912568306024,False,False
2025-03-07,BNP Paribas Open,Hard,1st Round,Potapova A.,Bouzas Maneiro J.,1.33,3.63,0.628,1.5923566878980893,2.6881720430107525,Potapova A.,0.628,1.5923566878980893,1.33,-12.387969924812026,True,True
2025-03-07,BNP Paribas Open,Hard,1st Round,Kessler M.,Blinkova A.,1.44,2.98,0.644,1.5527950310559007,2.8089887640449436,Kessler M.,0.644,1.5527950310559007,1.44,-5.044444444444441,True,True
2025-03-07,BNP Paribas Open,Hard,1st Round,Jovic I.,Grabher J.,1.16,6.05,0.8270000000000001,1.2091898428053203,5.780346820809248,Jovic I.,0.8270000000000001,1.2091898428053203,1.16,-3.506896551724137,True,True
2025-03-07,BNP Paribas Open,Hard,1st Round,Parks A.,Kalinskaya A.,2.29,1.69,0.373,2.680965147453083,1.594896331738437,Kalinskaya A.,0.627,1.594896331738437,1.69,3.528402366863903,False,False
2025-03-07,BNP Paribas Open,Hard,2nd Round,Kostyuk M.,Montgomery R.,1.28,4.05,0.66,1.5151515151515151,2.941176470588235,Kostyuk M.,0.66,1.5151515151515151,1.28,-12.124999999999996,True,True
2025-03-07,BNP Paribas Open,Hard,2nd Round,Muchova K.,Cocciaretto E.,1.12,7.43,0.682,1.4662756598240467,3.144654088050314,Muchova K.,0.682,1.4662756598240467,1.12,-21.085714285714275,True,True
2025-03-07,BNP Paribas Open,Hard,2nd Round,Rybakina E.,Lamens S.,1.08,10.41,0.858,1.1655011655011656,7.042253521126761,Rybakina E.,0.858,1.1655011655011656,1.08,-6.792592592592584,True,True
2025-03-07,BNP Paribas Open,Hard,2nd Round,Siniakova K.,Putintseva Y.,2.22,1.73,0.542,1.8450184501845017,2.183406113537118,Siniakova K.,0.542,1.8450184501845017,2.22,9.154954954954963,True,True
2025-03-07,BNP Paribas Open,Hard,2nd Round,Yastremska D.,Jabeur O.,2.39,1.64,0.382,2.6178010471204187,1.6181229773462784,Jabeur O.,0.618,1.6181229773462784,1.64,0.8243902439024398,False,False
2025-03-07,BNP Paribas Open,Hard,2nd Round,Sun L.,Noskova L.,7.07,1.13,0.40299999999999997,2.481389578163772,1.6750418760469012,Noskova L.,0.597,1.6750418760469012,1.13,-28.795575221238945,False,False
2025-03-07,BNP Paribas Open,Hard,2nd Round,Dolehide C.,Lys E.,1.88,2.01,0.39299999999999996,2.544529262086514,1.6474464579901154,Lys E.,0.607,1.6474464579901154,2.01,10.948756218905464,False,False
2025-03-08,BNP Paribas Open,Hard,2nd Round,Swiatek I.,Garcia C.,1.07,11.8,0.752,1.3297872340425532,4.032258064516129,Swiatek I.,0.752,1.3297872340425532,1.07,-18.257943925233644,True,True
2025-03-08,BNP Paribas Open,Hard,2nd Round,Pegula J.,Linette M.,1.16,6.07,0.769,1.3003901170351104,4.329004329004329,Pegula J.,0.769,1.3003901170351104,1.16,-9.306896551724142,True,True
2025-03-08,BNP Paribas Open,Hard,2nd Round,Svitolina E.,Krueger A.,1.63,2.41,0.784,1.2755102040816326,4.629629629629629,Svitolina E.,0.784,1.2755102040816326,1.63,17.05030674846626,True,True
